"","Procainamide-DNA interaction."," ","","","","1988-01-01T00:00:00Z","","fla"
"","Unwinding of duplex DNA from the SV40 origin of replication by T antigen."," ","","","","1987-11-13T00:00:00Z","","fla"
"","Uracil incorporation into nascent DNA of thymine-requiring mutant of Bacillus subtilis 168."," ","","","","1978-05-25T00:00:00Z","","fla"
"","Biochemical aspects of cardiac muscle differentiation. Deoxyribonucleic acid synthesis and nuclear a"," ","","","","1975-05-10T00:00:00Z","","fla"
"","A phage T4 in vitro packaging system for cloning long DNA molecules."," ","","","","1992-04-01T00:00:00Z","","fla"
"","Induction of beta-polymerase mRNA by DNA-damaging agents in Chinese hamster ovary cells."," ","","","","1989-02-15T00:00:00Z","","fla"
"","Herpesvirus ateles DNA and its homology with Herpesvirus saimiri nucleic acid."," ","","","","1978-01-29T00:00:00Z","","fla"
"","Role of exonuclease in the specificity of bacteriophage T7 DNA packaging."," ","","","","1992-10-15T00:00:00Z","","fla"
"","In vitro synthesis of infectious transforming DNA by the avian sarcoma virus reverse transcriptase."," ","","","","1979-01-01T00:00:00Z","","fla"
"","DNA-histone interaction in the vicinity of replication points."," ","","","","1979-02-25T00:00:00Z","","fla"
"","Detection of somatic mutations in tumours of diverse types by DNA fingerprinting with M13 phage DNA."," ","","","","1990-04-15T00:00:00Z","","fla"
"","Taxonomy of alkaliphilic Bacillus strains."," ","","","","1990-01-12T00:00:00Z","","fla"
"","Clinical studies with daunorubicin-DNA and adriamycin-DNA complexes: a review."," ","","","","1979-05-17T00:00:00Z","","fla"
"","Molecular cloning and characterization of a new subtype of human papillomavirus 6 DNA."," ","","","","1991-08-18T00:00:00Z","","fla"
"","The detection of Gardnerella vaginalis DNA sequences in uncultured clinical specimens with cloned G."," ","","","","1990-10-03T00:00:00Z","","fla"
"","Hybridization of bovine papilloma virus type 1 and type 2 DNA to DNA from virus-induced hamster tumo"," ","","","","1979-03-08T00:00:00Z","","fla"
"","Effect of chloramphenicol and the recB gene product on DNA metabolism in Escherichia coli K12 strain"," ","","","","1976-08-10T00:00:00Z","","fla"
"","The incorporation of uracil into animal cell DNA in vitro."," ","","","","1978-09-26T00:00:00Z","","fla"
"","DNA damage by peplomycin and its repair in an in vitro system."," ","","","","1991-07-29T00:00:00Z","","fla"
"","Multiple integration sites for Moloney murine leukemia virus in productively infected mouse fibrobla"," ","","","","1979-06-18T00:00:00Z","","fla"
"","Characterization of a potent catenation activity of HeLa cell nuclei."," ","","","","1985-11-25T00:00:00Z","","fla"
"","Denaturation of mouse satellite and ribosomal DNA during hydroxyapatite thermal chromatography of ch"," ","","","","1977-06-05T00:00:00Z","","fla"
"","The effect of cis-diamminedichloroplatinum (II) on the formation of DNA-Pt-DNA cross-links."," ","","","","1991-12-01T00:00:00Z","","fla"
"","Transcription of the nonrepeated fraction of "accessible" DNA in rat liver chromatin."," ","","","","1976-02-14T00:00:00Z","","fla"
"","Changes in secondary structure of DNA of rat embryos following treatment with diethylnitrosamine and"," ","","","","1992-12-03T00:00:00Z","","fla"
"","Identification of human satellite DNA sequences associated with chemically resistant nonhistone poly"," ","","","","1992-10-15T00:00:00Z","","fla"
"","[DNA-methylase activities from animal mitochondria and nuclei: different specificity of DNA methylat"," ","","","","1976-11-15T00:00:00Z","","fla"
"","Nucleic acid studies on halophilic archaebacteria."," ","","","","1985-01-01T00:00:00Z","","fla"
"","SV40 chromatin structure is not essential for viral gene expression."," ","","","","1985-01-01T00:00:00Z","","fla"
"","Replication of nuclear and mitochondrial DNA in X-ray-damaged cells: evidence for a nuclear-specific"," ","","","","1992-09-15T00:00:00Z","","fla"
"","Induction of DNA polymerase activities in the regenerating rat liver."," ","","","","1991-07-30T00:00:00Z","","fla"
"","DNA binding properties of the integrase proteins of human immunodeficiency viruses types 1 and 2."," ","","","","1991-07-25T00:00:00Z","","fla"
"","Isolation and partial characterization of a high-molecular-weight DNA polymerase from Leishmania mex"," ","","","","1992-04-17T00:00:00Z","","fla"
"","Intranuclear accumulation of subgenomic noninfectious human cytomegalovirus DNA in infected cells in"," ","","","","1991-09-15T00:00:00Z","","fla"
"","A measurement of the fraction of chloroplast DNA transcribed during chloroplast development in Eugle"," ","","","","1976-02-10T00:00:00Z","","fla"
"","The effect of aphidicolin on DNA synthesis in isolated HeLa cell nuclei."," ","","","","1979-04-24T00:00:00Z","","fla"
"","Dose-dependent preferential binding of polycyclic aromatic hydrocarbons to reiterated DNA of murine "," ","","","","1978-12-11T00:00:00Z","","fla"
"","Correlation of DNA ploidy, histopathology, stage and clinical outcome in gastric carcinoma."," ","","","","1992-02-15T00:00:00Z","","fla"
"","[DNA probe for identification of sibling species of Anopheles sinensis and Anopheles anthropophagus]"," ","","","","1992-11-09T00:00:00Z","","fla"
"","A quantitative assay for fragmented DNA in apoptotic cells."," ","","","","1992-11-15T00:00:00Z","","fla"
"","Flow cytometric detection of multifocal DNA aneuploid cell populations in mastectomy specimens conta"," ","","","","1990-02-14T00:00:00Z","","fla"
"","[Secondary structure of condensed DNA. wide-angle, small-angle x-ray scattering and circular dichroi"," ","","","","1978-10-10T00:00:00Z","","fla"
"","DNA-protein interactions of the rat liver non-histone chromosomal protein."," ","","","","1975-02-25T00:00:00Z","","fla"
"","The influence of arginine starvation on the synthesis of virus high molecular weight DNA in HeLa cel"," ","","","","1979-12-20T00:00:00Z","","fla"
"","Replication of thermosensitive Rts1 plasmid deoxyribonucleic acid at the nonpermissive temperature."," ","","","","1977-10-01T00:00:00Z","","fla"
"","Gene 4 protein of bacteriophage T7. Characterization of the product synthesized by the T7 DNA polyme"," ","","","","1978-01-25T00:00:00Z","","fla"
"","Primary structure of bacteriophage M2 DNA polymerase: conserved segments within protein-priming DNA "," ","","","","1989-12-14T00:00:00Z","","fla"
"","A constitutive damage-specific DNA-binding protein is synthesized at higher levels in UV-irradiated "," ","","","","1990-05-04T00:00:00Z","","fla"
"","Induction of DNA polymerase alpha during liver regeneration in rats on controlled feeding schedules."," ","","","","1976-02-17T00:00:00Z","","fla"
"","Coordinated leading- and lagging-strand synthesis at the Escherichia coli DNA replication fork. III."," ","","","","1992-02-25T00:00:00Z","","fla"
"","Studies on the nature of circulating DNA in systemic lupus erythematosus (SLE)."," ","","","","1975-06-01T00:00:00Z","","fla"
"","A novel approach to study the DNA of herpes zoster virus."," ","","","","1977-08-30T00:00:00Z","","fla"
"","Immunochemical detection of multiple conformations within a 36 base pair oligonucleotide."," ","","","","1988-11-25T00:00:00Z","","fla"
"","Selection of immunoglobulin variable regions in autoimmunity to DNA."," ","","","","1992-08-20T00:00:00Z","","fla"
"","Defective herpes simplex virus DNA: circular and circular-linear molecules resembling rolling circle"," ","","","","1978-08-10T00:00:00Z","","fla"
"","Induction of prophage SPO2 in Bacillus subtilis: isolation of excised prophage DNA as a covently clo"," ","","","","1976-02-05T00:00:00Z","","fla"
"","Regional replication of the bacterial chromosome induced by derepression of prophage lambda. II. Dir"," ","","","","1976-08-10T00:00:00Z","","fla"
"","Differential effects of heparin on replicative DNA synthesis and unscheduled DNA synthesis."," ","","","","1977-12-14T00:00:00Z","","fla"
"","Characterization of cytoplasmic DNA of mouse-myeloma cells."," ","","","","1975-12-01T00:00:00Z","","fla"
"","Cellular requirements for anti-DNA production induced in mice by immunization with bacterial DNA."," ","","","","1990-08-24T00:00:00Z","","fla"
"","Unique sequence DNA transcripts present in mature oocytes of Urechis caupo."," ","","","","1975-04-16T00:00:00Z","","fla"
"","Efficient protection against oxidative DNA damage in chromatin."," ","","","","","","fla"
"","[Flow cytometric DNA analysis of malignant potential in colorectal carcinoma--DNA ploidy pattern and"," ","","","","1991-02-23T00:00:00Z","","fla"
"","Sequence organization in regulatory regions of DNA of minute virus of mice."," ","","","","1989-03-01T00:00:00Z","","fla"
"","Site-specific hypomethylation of c-myc protooncogene in liver nodules and inhibition of DNA methylat"," ","","","","1991-07-05T00:00:00Z","","fla"
"","Incomplete reversion of double stranded DNA cleavage mediated by Drosophila topoisomerase II: format"," ","","","","1992-10-11T00:00:00Z","","fla"
"","Four different DNA helicases from calf thymus."," ","","","","1992-03-25T00:00:00Z","","fla"
"","Analysis of the ATPase subassembly which initiates processive DNA synthesis by DNA polymerase III ho"," ","","","","1991-11-15T00:00:00Z","","fla"
"","Accuracy of the bronchoscopic DNA content analysis of non-small-cell lung carcinoma."," ","","","","1992-03-05T00:00:00Z","","fla"
"","Template supercoiling during ATP-dependent DNA helix tracking: studies with simian virus 40 large tu"," ","","","","1989-08-25T00:00:00Z","","fla"
"","Denaturation of mouse satellite DNA upon melting of chromatin in solution."," ","","","","1978-10-16T00:00:00Z","","fla"
"","Alteration in restriction enzyme digestion patterns detects DNA--protein complexes induced by chroma"," ","","","","1991-09-15T00:00:00Z","","fla"
"","In situ detection of DNA-binding proteins in herpes simplex virus type 1-infected cells."," ","","","","1989-09-15T00:00:00Z","","fla"
"","Biological function of DNA methylation."," ","","","","1992-12-18T00:00:00Z","","fla"
"","Kinetic studies of the hydrolysis of platinum-DNA complexes by nuclease S1."," ","","","","1990-01-01T00:00:00Z","","fla"
"","[Changes in the composition of DNA-bound nonhistone protein in the thymus and liver of gamma-irradia"," ","","","","1989-04-15T00:00:00Z","","fla"
"","DNA of noninfectious and infectious integrated spleen necrosis virus (SNV) is colinear with unintegr"," ","","","","1979-01-15T00:00:00Z","","fla"
"","A contribution to immunological specificity of DNA in leukosis."," ","","","","1975-09-10T00:00:00Z","","fla"
"","Repeated freezing and thawing of peripheral blood and DNA in suspension: effects on DNA yield and in"," ","","","","1990-09-01T00:00:00Z","","fla"
"","Stoichiometry of DNA binding by the bacteriophage SP01-encoded type II DNA-binding protein TF1."," ","","","","1990-06-25T00:00:00Z","","fla"
"","The use of DNA-cellulose for analyzing histone-DNA interactions. Discovery of nucleosome-like histon"," ","","","","1979-11-10T00:00:00Z","","fla"
"","Selective inhibition of in vitro DNA synthesis dependent on phiX174 compared with fd DNA. I. Protein"," ","","","","1977-04-25T00:00:00Z","","fla"
"","Different effects of polylysine and polyarginine on the transition to a condensed state of DNA in po"," ","","","","1975-12-19T00:00:00Z","","fla"
"","The clinical significance of nuclear DNA ploidy pattern in 184 patients with pheochromocytoma."," ","","","","1992-06-01T00:00:00Z","","fla"
"","Gamma-irradiated DNA activates histone H1-specific proteinase of rat liver nuclei."," ","","","","1992-02-15T00:00:00Z","","fla"
"","Flow cytometry as a tool for the prognostic assessment of patients with lung and ovarian carcinomas."," ","","","","1987-12-15T00:00:00Z","","fla"
"","High molecular weight virus DNA in KB cells infected with ts mutants of adenovirus type 2 under perm"," ","","","","1979-04-19T00:00:00Z","","fla"
"","Double-stranded DNA in methanol-ethanol-buffer solvent system."," ","","","","1976-11-30T00:00:00Z","","fla"
"","Multiple forms of Drosophila embryo DNA polymerase: evidence for proteolytic conversion."," ","","","","1977-07-12T00:00:00Z","","fla"
"","Studies on the fate of homologous DNA applied to seedlings of Matthiola incana."," ","","","","1975-08-15T00:00:00Z","","fla"
"","The role of template superhelicity in the initiation of bacteriophage lambda DNA replication."," ","","","","1988-10-25T00:00:00Z","","fla"
"","Adenoid cystic carcinoma: DNA as a prognostic indicator."," ","","","","1991-06-01T00:00:00Z","","fla"
"","Termination of DNA synthesis by 9-beta-D-arabinofuranosyl-2-fluoroadenine. A mechanism for cytotoxic"," ","","","","1990-09-25T00:00:00Z","","fla"
"","Site-specific location of covalent DNA-polypeptide complexes in the chicken genome."," ","","","","1989-08-11T00:00:00Z","","fla"
"","In vitro replication of simian virus 40 DNA in a nucleoprotein complex."," ","","","","1976-10-27T00:00:00Z","","fla"
"","Partial purification of endonuclease activity from human lymphoblasts. Separation of activities for "," ","","","","1975-10-01T00:00:00Z","","fla"
"","DNA sequence selection by tightly-bound nonhistone chromosomal proteins."," ","","","","1979-04-24T00:00:00Z","","fla"
"","The effect of H1 histone on the action of DNA-relaxing enzyme."," ","","","","1977-01-26T00:00:00Z","","fla"
"","Fluorescent labeling of DNA in solution with covalently bound acriflavin."," ","","","","1976-10-18T00:00:00Z","","fla"
"","Activity profiles of enzymes that control the uracil incorporation into DNA during neuronal developm"," ","","","","1990-03-25T00:00:00Z","","fla"
"","Chromium cross-links glutathione and cysteine to DNA."," ","","","","1989-11-28T00:00:00Z","","fla"
"","Adenovirus DNA-binding protein forms a multimeric protein complex with double-stranded DNA and enhan"," ","","","","1990-01-03T00:00:00Z","","fla"
"","De novo synthesis of two classes of DNA induced by vaccinia virus infection of HeLa cells."," ","","","","1979-01-01T00:00:00Z","","fla"
"","The role of Escherichia coli dna A gene and its integrative suppression in M13 coliphage DNA synthes"," ","","","","1976-08-01T00:00:00Z","","fla"
"","Highly efficient copying of single-stranded DNA by eukaryotic cell chromatin."," ","","","","1978-07-14T00:00:00Z","","fla"
"","DNA polymerase III requirement for repair of DNA damage caused by methyl methanesulfonate and hydrog"," ","","","","1987-10-05T00:00:00Z","","fla"
"","Transcription is associated with Z-DNA formation in metabolically active permeabilized mammalian cel"," ","","","","1991-03-15T00:00:00Z","","fla"
"","Effects of photo-activated bleomycin on deoxyribonuclease I, exonuclease III and deoxyribonucleic ac"," ","","","","1989-03-28T00:00:00Z","","fla"
"","Topoisomerase-II-mediated lesions in nascent DNA: comparison of the effects of epipodophyllotoxin de"," ","","","","1988-05-06T00:00:00Z","","fla"
"","Conformation of DNA packaged in bacteriophage T7. Analysis by use of ultraviolet light-induced DNA-c"," ","","","","1992-02-20T00:00:00Z","","fla"
"","Evidence for DNA binding activity of numatrin (B23), a cell cycle-regulated nuclear matrix protein."," ","","","","1990-10-23T00:00:00Z","","fla"
"","Target Detection Assay (TDA): a versatile procedure to determine DNA binding sites as demonstrated o"," ","","","","1990-06-11T00:00:00Z","","fla"
"","SOS-inducible DNA repair proteins, RuvA and RuvB, of Escherichia coli: functional interactions betwe"," ","","","","1991-10-01T00:00:00Z","","fla"
"","Replication of pBR322 DNA in vitro with purified proteins. Requirement for topoisomerase I in the ma"," ","","","","1985-08-05T00:00:00Z","","fla"
"","Hydrolysis of 3'-terminal mispairs in vitro by the 3'----5' exonuclease of DNA polymerase delta perm"," ","","","","1990-06-05T00:00:00Z","","fla"
"","Specificity of anti-DNA antibodies induced in normal mice by immunization with bacterial DNA."," ","","","","1991-05-15T00:00:00Z","","fla"
"","A 2.2-kilobase repeated DNA segment is associated with DNA amplification in Streptomyces fradiae."," ","","","","1985-01-15T00:00:00Z","","fla"
"","The DNA of serially passaged herpes simplex virus: organization, origin, and homology to viral RNA."," ","","","","1978-06-15T00:00:00Z","","fla"
"","DNA synthesis and proliferation of human lymphocytes in vitro. II. Characterization of the DNA newly"," ","","","","1978-03-15T00:00:00Z","","fla"
"","Reinitiation of cellular DNA synthesis in BrdU-selected nondividing senescent WI-38 cells by simian "," ","","","","1985-10-15T00:00:00Z","","fla"
"","High selectivity of polyclonal antibodies against DNA modified by diastereomeric benzo[c]phenanthren"," ","","","","1992-05-15T00:00:00Z","","fla"
"","Specific inhibition of human DNA ligase adenylation by a distamycin derivative possessing antitumor "," ","","","","1991-03-11T00:00:00Z","","fla"
"","Characterization of the DNA damage in 6-thioguanine-treated cells."," ","","","","1990-09-01T00:00:00Z","","fla"
"","Homologous recombination of SV40 DNA in COS7 cells occurs with high frequency in a gene dose indepen"," ","","","","1988-02-11T00:00:00Z","","fla"
"","Partial purification and characterization of a human 3-methyladenine-DNA glycosylase."," ","","","","1979-03-06T00:00:00Z","","fla"
"","DNA-binding proteins in cells and membrane blebs of Neisseria gonorrhoeae."," ","","","","1989-08-15T00:00:00Z","","fla"
"","Bent DNA is a structural feature of scaffold-attached regions in Drosophila melanogaster interphase "," ","","","","1989-08-30T00:00:00Z","","fla"
"","Sequential initiation of lagging and leading strand synthesis by two different polymerase complexes "," ","","","","1990-08-09T00:00:00Z","","fla"
"","Partial characterization of nuclear matrix attachment regions from human fibroblast DNA using Alu-po"," ","","","","1992-07-01T00:00:00Z","","fla"
"","Specific thymic peptides-DNA interaction. Correlation with the possible stereochemical kinking schem"," ","","","","1979-02-15T00:00:00Z","","fla"
"","Clinical trials with daunorubicin-DNA and adriamycin-DNA in acute lymphoblastic leukemia of childhoo"," ","","","","1979-11-03T00:00:00Z","","fla"
"","The presence of Herpesvirus Saimiri genomes in virus-transformed cells."," ","","","","1977-04-15T00:00:00Z","","fla"
"","A wild-type DNA ligase I gene is expressed in Bloom's syndrome cells."," ","","","","1991-09-01T00:00:00Z","","fla"
"","Cell-cycle defect of DNA repair in progeria skin fibroblasts."," ","","","","1989-09-25T00:00:00Z","","fla"
"","Association of viral and plasmid DNA with the nuclear matrix during productive infection."," ","","","","1987-10-09T00:00:00Z","","fla"
"","The roles of RecBCD, Ssb and RecA proteins in the formation of heteroduplexes from linear-duplex DNA"," ","","","","1989-04-28T00:00:00Z","","fla"
"","Enhanced recA protein binding to Z DNA represents a kinetic perturbation of a general duplex DNA bin"," ","","","","1989-12-25T00:00:00Z","","fla"
"","[Species identification by fragmented DNA]."," ","","","","1989-10-15T00:00:00Z","","fla"
"","Unmethylated DNA in mouse L cells. I. DNA fibre autoradiography."," ","","","","1976-04-15T00:00:00Z","","fla"
"","[Flow cytometric analysis in colorectal cancer with hepatic metastases and its relationship to metas"," ","","","","1990-10-05T00:00:00Z","","fla"
"","DNA binding protein from Streptomyces hygroscopicus: detection of binding by gel retardation, sedime"," ","","","","1989-12-15T00:00:00Z","","fla"
"","Stage C prostatic adenocarcinoma: flow cytometric nuclear DNA ploidy analysis."," ","","","","1989-08-15T00:00:00Z","","fla"
"","The use of netropsin with CsCl gradients for the analysis of DNA and its application to restriction "," ","","","","1978-01-16T00:00:00Z","","fla"
"","Proofreading by the epsilon subunit of Escherichia coli DNA polymerase III increases the fidelity of"," ","","","","1989-05-15T00:00:00Z","","fla"
"","The positive transcription factor of the 5S RNA gene induces a 5S DNA-specific gyration in Xenopus o"," ","","","","1985-07-22T00:00:00Z","","fla"
"","Template-primer activity of 5-(hydroxymethyl)uracil-containing DNA for prokaryotic and eukaryotic DN"," ","","","","1989-10-17T00:00:00Z","","fla"
"","A small (58-nm) attached sphere perturbs the sieving of 40-80-kilobase DNA in 0.2-2.5% agarose gels:"," ","","","","1992-09-15T00:00:00Z","","fla"
"","Degradation of DNA and structure-activity relationship between bleomycins A2 and B2 in the absence o"," ","","","","1990-02-06T00:00:00Z","","fla"
"","DNA ligase I from Saccharomyces cerevisiae: physical and biochemical characterization of the CDC9 ge"," ","","","","1992-12-01T00:00:00Z","","fla"
"","Hepatitis B virus DNA patterns in the liver of children with chronic hepatitis B."," ","","","","1990-07-20T00:00:00Z","","fla"
"","The mechanism of action of an accessory protein for DNA polymerase alpha/primase."," ","","","","1990-08-05T00:00:00Z","","fla"
"","Plasmid DNA as a possible state of Epstein-Barr virus genomes in nonproductive cells."," ","","","","1975-06-10T00:00:00Z","","fla"
"","Yaba virus-specific DNA in the host cell nucleus."," ","","","","1977-09-06T00:00:00Z","","fla"
"","Generation of DNA damage by anti-neoplastic agents."," ","","","","1991-12-15T00:00:00Z","","fla"
"","Effect of DNA polymerase inhibitors on the replication of human cytomegalovirus. Brief report."," ","","","","1985-05-15T00:00:00Z","","fla"
"","Association of phiX174 DNA-dependent ATPase activity with an Escherichia coli protein, replication f"," ","","","","1975-09-06T00:00:00Z","","fla"
"","Camptothecin induces protein-linked DNA breaks via mammalian DNA topoisomerase I."," ","","","","1985-11-25T00:00:00Z","","fla"
"","The use of a specific DNA probe and polymerase chain reaction for the detection of Mycobacterium lep"," ","","","","1990-07-25T00:00:00Z","","fla"
"","Biogenesis of mitochondria. XLII. Genetic analysis of the control of cellular mitochondrial DNA leve"," ","","","","1976-05-07T00:00:00Z","","fla"
"","Actions of human DNA glycosylases on uracil-containing DNA, methylated DNA and their reconstituted c"," ","","","","1979-07-26T00:00:00Z","","fla"
"","DNA looping."," ","","","","1992-07-01T00:00:00Z","","fla"
"","Studies on DNA polymerases and topoisomerases in archaebacteria."," ","","","","1989-01-01T00:00:00Z","","fla"
"","Detection of cytomegalovirus by dot-blot DNA hybridization using probes labelled with 32P by nick tr"," ","","","","1988-09-20T00:00:00Z","","fla"
"","The sequence-directed bent structure in kinetoplast DNA is recognized by an enzyme from Crithidia fa"," ","","","","1987-11-05T00:00:00Z","","fla"
"","Taq DNA polymerase for labeling DNA using random primers."," ","","","","1992-10-12T00:00:00Z","","fla"
"","The relationship between DNA strand-scission and DNA synthesis inhibition in HeLa cells treated with"," ","","","","1977-03-18T00:00:00Z","","fla"
"","Differences between survival, mutagenicity and DNA replication in MMS- and MNU-treated V79 hamster c"," ","","","","1990-01-19T00:00:00Z","","fla"
"","An abnormal profile of DNA replication intermediates in Bloom's syndrome."," ","","","","1990-06-01T00:00:00Z","","fla"
"","Inheritance of the 2 micrometer m DNA plasmid from Saccharomyces."," ","","","","1977-05-15T00:00:00Z","","fla"
"","[Studies on flow cytometric analysis of nuclear DNA content in non-small cell lung cancer]."," ","","","","1991-01-01T00:00:00Z","","fla"
"","Identification of the yeast TOP3 gene product as a single strand-specific DNA topoisomerase."," ","","","","1992-08-25T00:00:00Z","","fla"
"","[In vitro methylation of nuclear DNA from various organs of a rat: Tissue and age differences in acc"," ","","","","1976-07-15T00:00:00Z","","fla"
"","Transcription of a defective polyoma virus genome."," ","","","","1978-01-30T00:00:00Z","","fla"
"","Characterization of integrated human papillomavirus type 11 DNA in primary and metastatic tumors fro"," ","","","","1989-05-01T00:00:00Z","","fla"
"","Nalidixic acid resistance: a second genetic character involved in DNA gyrase activity."," ","","","","1977-11-06T00:00:00Z","","fla"
"","Reassociation kinetics of deoxyribonucleic acid in antigen-stimulated mouse-spleen cells."," ","","","","1975-06-17T00:00:00Z","","fla"
"","DNA sequence determinants of CAP-induced bending and protein binding affinity."," ","","","","1988-06-30T00:00:00Z","","fla"
"","Differential introduction and repair of psoralen photoadducts to DNA in specific human genes."," ","","","","1991-06-01T00:00:00Z","","fla"
"","E. coli DNA binding protein HU forms nucleosomelike structure with circular double-stranded DNA."," ","","","","1979-06-28T00:00:00Z","","fla"
"","DNA topoisomerase I cleavage sites in DNA and in nucleoprotein complexes."," ","","","","1991-10-08T00:00:00Z","","fla"
"","Characterization of a DNA binding protein of bacteriophage PRD1 involved in DNA replication."," ","","","","1990-11-25T00:00:00Z","","fla"
"","Conformation of DNA in chromatin protein-DNA complexes studied by infrared spectroscopy."," ","","","","1979-04-24T00:00:00Z","","fla"
"","Electrophoretic analysis of DNA modifications induced by cis- and trans-diamminedichloroplatinum (II"," ","","","","1990-04-03T00:00:00Z","","fla"
"","Enzyme-catalyzed DNA unwinding: studies on Escherichia coli rep protein."," ","","","","1979-04-30T00:00:00Z","","fla"
"","Selective interaction of 5'-bromodeoxyuridine substituted DNA with different chromosomal proteins."," ","","","","1976-11-02T00:00:00Z","","fla"
"","A flow cytometric analysis of DNA content in primary and metastatic lesions of esophageal squamous c"," ","","","","1992-12-01T00:00:00Z","","fla"
"","A conserved anti-DNA antibody idiotype associated with nephritis in murine and human systemic lupus "," ","","","","1990-04-01T00:00:00Z","","fla"
"","Escherichia coli DNA polymerase II is homologous to alpha-like DNA polymerases."," ","","","","1991-04-24T00:00:00Z","","fla"
"","In situ DNA-RNA hybridization using in vivo bromodeoxyuridine-labeled DNA probe."," ","","","","1989-05-15T00:00:00Z","","fla"
"","Multidimensional analysis of intracellular bacteriophage T7 DNA: effects of amber mutations in genes"," ","","","","1987-11-20T00:00:00Z","","fla"
"","Detection of total DNA with single-stranded DNA binding protein conjugates."," ","","","","1989-11-30T00:00:00Z","","fla"
"","Chromatin assembly on replicating DNA in vitro."," ","","","","1990-10-11T00:00:00Z","","fla"
"","Purification of a DNA supercoiling factor from the posterior silk gland of Bombyx mori."," ","","","","1990-07-08T00:00:00Z","","fla"
"","Recognition and use of the unusual X-DNA as a primer-template by Klenow DNA polymerase enzyme."," ","","","","1989-06-30T00:00:00Z","","fla"
"","Synthesis of Y chromosome-specific labeled DNA probes by in vitro DNA amplification."," ","","","","1990-03-01T00:00:00Z","","fla"
"","Transfer of genome fragments in double infection of E. coli with T5 and phi X174 bacteriophages."," ","","","","1979-08-20T00:00:00Z","","fla"
"","Does cruciform DNA provide a recognition signal for DNA-topoisomerase II?"," ","","","","1992-11-30T00:00:00Z","","fla"
"","Bacillus subtilis bacteriophage PBS2-induced DNA polymerase. Its purification and assay characterist"," ","","","","1978-12-10T00:00:00Z","","fla"
"","Determinants of high-affinity DNA binding by the glucocorticoid receptor: evaluation of receptor dom"," ","","","","1992-09-22T00:00:00Z","","fla"
"","Nuclear and mitochondrial deoxyribonucleic acid replication during mitosis in Saccharomyces cerevisi"," ","","","","1975-08-15T00:00:00Z","","fla"
"","Adrenocortical carcinoma: nuclear deoxyribonucleic acid ploidy studied by flow cytometry."," ","","","","1987-12-11T00:00:00Z","","fla"
"","Rolling-circle replication of UV-irradiated duplex DNA in the phi X174 replicative-form----single-st"," ","","","","1989-06-01T00:00:00Z","","fla"
"","Evidence of DNA repair in the guinea pig pancreas, in vivo and in vitro, following exposure to N-met"," ","","","","1978-01-15T00:00:00Z","","fla"
"","Bacteriophage T7 deoxyribonucleic acid replication in vitro.  Purification and properties of the gen"," ","","","","1975-07-25T00:00:00Z","","fla"
"","Detection of DNA domains in Drosophila, human, and plant chromosomes possessing mainly 50- to 150-ki"," ","","","","1992-08-01T00:00:00Z","","fla"
"","Interactions of photoactive DNAs with terminal deoxynucleotidyl transferase: identification of pepti"," ","","","","1991-03-26T00:00:00Z","","fla"
"","Retrospective analysis of the prognostic significance of DNA ploidy patterns and S-phase fraction in"," ","","","","1990-02-01T00:00:00Z","","fla"
"","Diversity of surface protein antigen A gene in the chromosomal DNA of Streptococcus sobrinus."," ","","","","1989-06-09T00:00:00Z","","fla"
"","DNA methylation pattern during the encystment of Physarum flavicomum."," ","","","","1990-06-15T00:00:00Z","","fla"
"","Analysis of replicative intermediates produced during bacteriophage phi 29 DNA replication in vitro."," ","","","","1991-12-20T00:00:00Z","","fla"
"","[DNA depolymerase activity in rat spleen following flight on the "Kosmos-605= satellite]."," ","","","","1976-03-15T00:00:00Z","","fla"
"","An exonuclease possibly involved in the initiation of repair of bleomycin-damaged DNA in mouse ascit"," ","","","","1988-12-15T00:00:00Z","","fla"
"","A novel replicative form DNA of Aleutian disease virus: the covalently closed linear DNA of the parv"," ","","","","1989-05-01T00:00:00Z","","fla"
"","In vitro transcription of the avian oncornavirus genome by the RNA-directed DNA polymerase: effect o"," ","","","","1977-07-05T00:00:00Z","","fla"
"","Utilization of 2'-deoxy-6-thioguanosine 5'-triphosphate in DNA synthesis in vitro by DNA polymerase "," ","","","","1979-10-31T00:00:00Z","","fla"
"","Aphidicolin-induced topological and recombinational events in simian virus 40."," ","","","","1991-09-25T00:00:00Z","","fla"
"","Partial purification and characterization of DNA from the human X chromosome."," ","","","","1979-12-22T00:00:00Z","","fla"
"","Integration of mini-retroviral DNA: a cell-free reaction for biochemical analysis of retroviral inte"," ","","","","1989-05-15T00:00:00Z","","fla"
"","cis-active elements from mouse chromosomal DNA suppress simian virus 40 DNA replication."," ","","","","1990-06-15T00:00:00Z","","fla"
"","Variable DNA methylation changes during differentiation of human melanoma cells."," ","","","","1988-09-15T00:00:00Z","","fla"
"","How DNA travels between the separate polymerase and 3'-5'-exonuclease sites of DNA polymerase I (Kle"," ","","","","1989-06-25T00:00:00Z","","fla"
"","Procainamide inhibits DNA methyltransferase in a human T cell line."," ","","","","1991-04-05T00:00:00Z","","fla"
"","Z-DNA formation in the rat growth hormone gene promoter region."," ","","","","1990-10-08T00:00:00Z","","fla"
"","Identification and characterization of a DNA primase activity present in herpes simplex virus type 1"," ","","","","1988-03-20T00:00:00Z","","fla"
