"","Isolation and characterization of a potato cDNA corresponding to a 1-aminocyclopropane-1-carboxylate","María Eugenia Zanetti 	María Cecilia Terrile 	Débora Arce ","","","","2002-01-03T00:00:00Z","","23697738"
"","Diversity, classification and function of the plant protein kinase superfamily","Melissa D. Lehti-Shiu 	Shin-Han Shiu ","","","","2012-01-03T00:00:00Z","","41621986"
"","Transferal of Herbicide Resistance Traits from Amaranthus palmeri to Amaranthus rudis","Denise K. Wetzel 	Michael J. Horak 	Daniel Z. Skinner ","","","","1999-01-03T00:00:00Z","","4046107"
"","Abstracts"," ","","","","1998-01-03T00:00:00Z","","4294760"
"","Evidence for Different Origin of Sex Chromosomes in Snakes, Birds, and Mammals and Step-Wise Differe","Kazumi Matsubara 	Hiroshi Tarui 	Michihisa Toriba ","","","","2006-01-03T00:00:00Z","","30051831"
"","Nucleotide Sequence of rbcL and Phylogenetic Relationships of Setchellanthus caeruleus (Setchellanth","Kenneth G. Karol 	James E. Rodman 	Elena Conti ","","","","1999-01-03T00:00:00Z","","1224435"
"","Extreme Heterochiasmy and Nascent Sex Chromosomes in European Tree Frogs","Laura Berset-Brändli 	Julie Jaquiéry 	Thomas Broquet ","","","","2008-01-03T00:00:00Z","","25249695"
"","Development of Tissue Culture Methods for the Rescue and Propagation of Endangered Moringa spp. Germ","Katherine K. Stephenson 	Jed W. Fahey ","","","","2004-01-03T00:00:00Z","","4256913"
"","Plants with Double Genomes Might Have Had a Better Chance to Survive the Cretaceous-Tertiary Extinct","Jeffrey A. Fawcett 	Steven Maere 	Yves Van de Peer ","","","","2009-01-03T00:00:00Z","","40454860"
"","Characterization of the Rice <italic>PHO1</italic> Gene Family Reveals a Key Role for <italic>OsPHO1","David Secco 	Arnaud Baumann 	Yves Poirier ","","","","2010-01-03T00:00:00Z","","25680767"
"","The rice acyl-CoA-binding protein gene family: phylogeny, expression and functional analysis","Wei Meng 	Yvonne C. F. Su 	Richard M. K. Saunders ","","","","2011-01-03T00:00:00Z","","29783400"
"","An Unusual Source for Apophysomyces elegans and a Method for Stimulating Sporulation of Saksenaea va","J. J. Ellis 	L. Ajello ","","","","1982-01-03T00:00:00Z","","3792640"
"","The Mediator Complex in Plants: Structure, Phylogeny, and Expression Profiling of Representative Gen","Saloni Mathur 	Shailendra Vyas 	Sanjay Kapoor ","","","","2011-01-03T00:00:00Z","","41435617"
"","Use of Ri-Mediated Transformation for Production of Transgenic Plants","Mary C. Christey ","","","","2001-01-03T00:00:00Z","","4293538"
"","A NEW ISOLATE OF CHILLI VEINAL MOTTLE VIRUS THAT INFECTS TOBACCO IN CHINA","J. Yang 	J.H. Dong 	T.J. Zhang ","","","","2013-01-03T00:00:00Z","","23721753"
"","Domestication of Plants in Maya Lowlands","Patricia Colunga-GarcíaMarín 	Daniel Zizumbo-Villarreal ","","","","2004-01-03T00:00:00Z","","4256911"
"","DEVELOPMENT OF SPECIES-SPECIFIC MARKERS AND MOLECULAR DIFFERENCES IN MITOCHONDRIAL AND NUCLEAR DNA S","K. B. Rebijith 	R. Asokan 	V. Krishna ","","","","2012-01-03T00:00:00Z","","23268491"
"","Duplicate Genes Inrease Exression Diversity in Closely Related Species and Allopolyploids","Misook Ha 	Eun-Deok Kim 	Z. Jeffrey Chen ","","","","2009-01-03T00:00:00Z","","40272665"
"","An α-galactosidase with an essential function during leaf development","Bozena Chrost 	Uener Kolukisaoglu 	Burkhard Schulz ","","","","2007-01-03T00:00:00Z","","23389550"
"","Molecular Phylogeny and Expression of Poplar Circadian Clock Genes, LHY1 and LHY2","Naoki Takata 	Shigeru Saito 	Claire Tanaka Saito ","","","","2009-01-03T00:00:00Z","","30224729"
"","Molecular Phylogenetics of Core Brassicales, Placement of Orphan Genera Emblingia, Forchhammeria, Ti","Jocelyn C. Hall 	Hugh H. Iltis 	Kenneth J. Sytsma ","","","","2004-01-03T00:00:00Z","","25063998"
"","The complete nucleotide sequence of the Ryegrass mosaic potyvirus indicates that it is a recombinant","J. Schubert 	C. Fauquet 	A. Merits ","","","","1999-01-03T00:00:00Z","","43216179"
"","Beyond Arabidopsis. Translational Biology Meets Evolutionary Developmental Biology","Vivian F. Irish 	Philip N. Benfey ","","","","2004-01-03T00:00:00Z","","4281781"
"","Commercialization of Transgenic Plants: Potential Ecological Risks","Allison A. Snow 	Pedro Morán Palma ","","","","1997-01-03T00:00:00Z","","1313019"
"","Origin of strigolactones in the green lineage","Pierre-Marc Delaux 	Xiaonan Xie 	Ruth E. Timme ","","","","2012-01-03T00:00:00Z","","newphytologist"
"","Environmental regulation of sex determination in oil palm: current knowledge and insights from other","Hélène Adam 	Myriam Collin 	Frédérique Richaud ","","","","2011-01-03T00:00:00Z","","43578678"
"","Epidermal Patterning in Seedling Roots of Eudicotyledons","LIA M. S. PEMBERTON 	SHIN-LING TSAI 	PETER H. LOVELL ","","","","2001-01-03T00:00:00Z","","42770973"
"","IDENTIFICATION AND PHYLOGENETIC ANALYSIS OF COMMON PUMPKIN VIRUSES IN SUDAN","H.S. Mohammed 	S. Zicca 	A. Manglli ","","","","2014-01-03T00:00:00Z","","24331962"
"","POTEXVIRUS DIVERSITY IN CACTACEAE FROM SÃO PAULO STATE IN BRAZIL","L.M.L. Duarte 	M.A.V. Alexandre 	E.B. Rivas ","","","","2008-01-03T00:00:00Z","","41998550"
"","BREAKDOWN OF DIOECY: MODELS WHERE MALES ACQUIRE COSEXUAL FUNCTIONS","Allan Crossman 	Deborah Charlesworth ","","","","2014-01-03T00:00:00Z","","24032766"
"","Current Status of Fall Armyworm Host Strains","Dorothy P. Pashley ","","","","1988-01-03T00:00:00Z","","3495425"
"","A Nomadic Subtelomeric Disease Resistance Gene Cluster in Common Bean","Perrine David 	Nicolas W. G. Chen 	Andrea Pedrosa-Harand ","","","","2009-01-03T00:00:00Z","","40537935"
"","Bifunctional selection-reporter systems for genetic transformation of citrus: mannose- and kanamycin","Manjul Dutt 	Dong H. Lee 	Jude W. Grosser ","","","","2010-01-03T00:00:00Z","","40981335"
"","International Prospects for Cooperation in Crop Research","Donald L. Plucknett 	Nigel J. H. Smith ","","","","1986-01-03T00:00:00Z","","4254872"
"","New Evidence of Habitat Segregation between Two Cryptic Species of Pacific Skinks (Emoia cyanura and","Emilio M. Bruna 	Robert N. Fisher 	Ted J. Case ","","","","1996-01-03T00:00:00Z","","1447665"
"","Dicamba-Responsive Genes in Herbicide-Resistant and Susceptible Biotypes of Kochia (Kochia scoparia)","Anthony J. Kern 	Marta E. Chaverra 	Harwood J. Cranston ","","","","2005-01-03T00:00:00Z","","4046950"
"","From forest to field: Perennial fruit crop domestication","Allison J. Miller 	Briana L. Gross ","","","","2011-01-03T00:00:00Z","","41315626"
"","Genome-Wide Comparison of Nucleotide-Binding Site-Leucine-Rich Repeat-Encoding Genes in Arabidopsis","Ya-Long Guo 	Joffrey Fitz 	Korbinian Schneeberger ","","","","2011-01-03T00:00:00Z","","41435689"
"","A REAL-TIME PCR ASSAY FOR DETECTION OF COCONUT LETHAL YELLOWING PHYTOPLASMAS OF GROUP 16SrIV SUBGROU","I. Córdova 	C. Oropeza 	C. Puch-Hau ","","","","2014-01-03T00:00:00Z","","24332214"
"","Arthropod-Inducible Proteins: Broad Spectrum Defenses against Multiple Herbivores","Keyan Zhu-Salzman 	Dawn S. Luthe 	Gary W. Felton ","","","","2008-01-03T00:00:00Z","","40065893"
"","The Agrobacterium rhizogenes rolC-gene-induced somatic embryogenesis and shoot organogenesis in Pana","T. Y. Gorpenchenko 	K. V. Kiselev 	V. P. Bulgakov ","","","","2006-01-03T00:00:00Z","","23389220"
"","The Role of WRKY Transcription Factors in Plant Immunity","Shree P. Pandey 	Imre E. Somssich ","","","","2009-01-03T00:00:00Z","","40537882"
"","Is Oligomeris (Resedaceae) indigenous to North America? Molecular evidence for a natural colonizatio","Santiago Martín-Bravo 	Pablo Vargas 	Modesto Luceño ","","","","2009-01-03T00:00:00Z","","27793108"
"","ASSEMBLING THE ANGIOSPERM TREE OF LIFE: PROGRESS AND FUTURE PROSPECTS","Douglas E. Soltis 	Michael J. Moore 	J. Gordon Burleigh ","","","","2010-01-03T00:00:00Z","","40982872"
"","Molecular Cloning of Tomato Pectin Methylesterase Gene and Its Expression in Rutgers, Ripening Inhib","Robert W. Harriman 	Denise M. Tieman 	Avtar K. Handa ","","","","1991-01-03T00:00:00Z","","4273795"
"","Genetic Transformation of Linum by Particle Bombardment","Teguh Wijayanto 	Alan McHughen ","","","","1999-01-03T00:00:00Z","","4293289"
"","The Solanum Iycopersicum Zinc Finger2 Cysteine-2/Histidine-2 Repressor-Like Transcription Factor Reg","Imène Hichri 	Yordan Muhovski 	Eva Žižková ","","","","2014-01-03T00:00:00Z","","43191374"
"","Strange Bedfellows","Phyllis B. Moses ","","","","1987-01-03T00:00:00Z","","1310170"
"","Spread of Engineered Genes to Wild Relatives","Philip J. Dale ","","","","1992-01-03T00:00:00Z","","4274586"
"","Polyploidy and angiosperm diversification","Douglas E. Soltis 	Victor A. Albert 	Jim Leebens-Mack ","","","","2009-01-03T00:00:00Z","","27793091"
"","Molecular Analysis of a Family of Arabidopsis Genes Related to Galacturonosyltransferases","Yingzhen Kong 	Gongke Zhou 	Yanbin Yin ","","","","2011-01-03T00:00:00Z","","41434247"
"","Transgenic loblolly pine (Pinus taeda L.) plants expressing a modified δ-endotoxin gene of Bacillus ","Wei Tang 	Yingchuan Tian ","","","","2003-01-03T00:00:00Z","","23697795"
"","The F-Box Gene Family Is Expanded in Herbaceous Annual Plants Relative to Woody Perennial Plants","Xiaohan Yang 	Udaya C. Kalluri 	Sara Jawdy ","","","","2008-01-03T00:00:00Z","","40066257"
"","Comparative study of gene expression and major proteins' function of laticifers in lignified and unl","Sakihito Kitajima 	Toki Taira 	Kenji Oda ","","","","2012-01-03T00:00:00Z","","43564769"
"","Evolution and functional diversification of the small heat shock protein/α-crystallin family in high","Hernán Gabriel Bondino 	Estela Marta Valle 	Arjen ten Have ","","","","2012-01-03T00:00:00Z","","43563725"
"","Unraveling the Mechanism Underlying the Glycosylation and Methylation of Anthocyanins in Peach","Jun Cheng 	Guochao Wei 	Hui Zhou ","","","","2014-01-03T00:00:00Z","","43191525"
"","Diagnostic techniques for detection of phytoplasma diseases: past and present","Naghmeh Nejat 	Ganesan Vadamalai ","","","","2013-01-03T00:00:00Z","","43229260"
"","TRANSGENIC RESISTANCE TO PLANT PATHOGENS: BENEFITS AND RISKS","G.P. Martelli ","","","","2001-01-03T00:00:00Z","","41998020"
"","High-efficiency transformation of the diploid strawberry (Fragaria vesca) for functional genomics","Teruko Oosumi 	Hope A. Gruszewski 	Leslie A. Blischak ","","","","2006-01-03T00:00:00Z","","23389365"
"","Functional analysis of a Douglas-fir metallothionein-like gene promoter: transient assays in zygotic","Malinee Chatthai 	Milan Osusky 	Lubica Osuska ","","","","2004-01-03T00:00:00Z","","23388672"
"","Whole-genome sequencing of cultivated and wild peppers provides insights into Capsicum domestication","Cheng Qin 	Changshui Yu 	Yaou Shen ","","","","2014-01-03T00:00:00Z","","23771377"
"","HelitronScanner uncovers a large overlooked cache of Helitron transposons in many plant genomes","Wenwei Xiong 	Limei He 	Jinsheng Lai ","","","","2014-01-03T00:00:00Z","","23805739"
"","Genetic Analysis with Random Amplified Polymorphic DNA Markers","Scott V. Tingey 	Joseph P. del Tufo ","","","","1993-01-03T00:00:00Z","","4274974"
"","Abstracts"," ","","","","2000-01-03T00:00:00Z","","4295062"
"","Mineral nutrition and systemic virus infections in plants","S. Pennazio 	P. Roggero ","","","","1997-01-03T00:00:00Z","","42685284"
"","Extraradical Hyphae of the Mycorrhizal Fungus Glomus intraradices can Hydrolyse Organic Phosphate","R. T. Koide 	Z. Kabir ","","","","2000-01-03T00:00:00Z","","2588716"
"","The forgotten Hermann Herbarium: A 17th century collection of useful plants from Suriname","Tinde van Andel 	Sarina Veldman 	Paul Maas ","","","","2012-01-03T00:00:00Z","","24389114"
"","Part 4, Resumes Received from April 28 to August 17. 1970"," ","","","","1971-01-03T00:00:00Z","","3278068"
"","Cutinase Gene Disruption in Fusarium solani f sp pisi Decreases Its Virulence on Pea","Linda M. Rogers 	Moshe A. Flaishman 	Pappachan E. Kolattukudy ","","","","1994-01-03T00:00:00Z","","3870004"
"","Low genetic diversity in the ground parrot (Pezoporus wallicus) revealed by randomly amplified DNA f","Ken Chan 	David R. Glover 	Carl M. Ramage ","","","","2008-01-03T00:00:00Z","","23736801"
"","Use of Papain in the Preparation of Adult Mammalian Skeletal Muscle for Tissue Culture","Juliet Morgan 	Louis Cohen ","","","","1974-01-03T00:00:00Z","","4291801"
"","Nucleotide Sequences of the rbcL Gene Indicate Monophyly of Mustard Oil Plants","James Rodman 	Robert A. Price 	Kenneth Karol ","","","","1993-01-03T00:00:00Z","","2399854"
"","Changes in oxidative processes and components of the antioxidant system during tomato fruit ripening","Ana Jimenez 	Gary Creissen 	Baldeep Kular ","","","","2002-01-03T00:00:00Z","","23386899"
"","Botanical Survey of the Ringgold Islands, Fiji","W. Arthur Whistler ","","","","2012-01-03T00:00:00Z","","24367440"
"","BIOLOGICAL ACTIVITY OF CRESCENTIA ALATA (LAMIALES: BIGNONIACEAE) FRACTIONS ON LARVAE OF SPODOPTERA F","María Guadalupe Valladares-Cisneros 	Maria Yolanda Rios-Gomez 	Lucila Aldana-Llanos ","","","","2014-01-03T00:00:00Z","","24362570"
"","Molecular epidemiology of begomoviruses occurring on some vegetables, grain legume and weed species ","Mohammad Sajid Khan 	Ajay Kumar Tiwari 	Shri Krishna Raj ","","","","2014-01-03T00:00:00Z","","43229210"
"","Forest Biotechnology: Innovative Methods, Emerging Opportunities","Narender S. Nehra 	Michael R. Becwar 	William H. Rottmann ","","","","2005-01-03T00:00:00Z","","4293923"
"","Purification and Characterization of Aleurain: A Plant Thiol Protease Functionally Homologous to Mam","Barry C. Holwerda 	John C. Rogers ","","","","1992-01-03T00:00:00Z","","4274439"
"","Structural Evidence for the Evolution of Xyloglucanase Activity from Xyloglucan Endo-Transglycosylas","Martin J. Baumann 	Jens M. Eklöf 	Gurvan Michel ","","","","2007-01-03T00:00:00Z","","20077072"
"","Mir1-CP, a novel defense cysteine protease accumulates in maize vascular tissues in response to herb","Lorena Lopez 	Alberto Camas 	Renuka Shivaji ","","","","2007-01-03T00:00:00Z","","23389691"
"","Evolution of GOLDEN2-LIKE gene function in C","Peng Wang 	Jim Fouracre 	Steven Kelly ","","","","2013-01-03T00:00:00Z","","23392087"
"","A Stress-Inducible Resveratrol O-Methyltransferase Involved in the Biosynthesis of Pterostilbene in ","Laure Schmidlin 	Anne Poutaraud 	Patricia Claudel ","","","","2008-01-03T00:00:00Z","","40066291"
"","Phased, Secondary, Small Interfering RNAs in Posttranscriptional Regulatory Networks","Qili Fei 	Rui Xia 	Blake C. Meyers ","","","","2013-01-03T00:00:00Z","","23598283"
"","Serine Proteases from Nematode and Protozoan Parasites: Isolation of Sequence Homologs Using Generic","Judy A. Sakanari 	Catherine E. Staunton 	Ann E. Eakin ","","","","1989-01-03T00:00:00Z","","34004"
"","Characterization of a novel stilbene synthase promoter involved in pathogen- and stress-inducible ex","Weirong Xu 	Yihe Yu 	Jiahua Ding ","","","","2010-01-03T00:00:00Z","","23391041"
"","Taxonomic Study of Taiwan Astragalus Based on Genetic Variation","Miaw-Chyi Luo 	Kae-Kang Hwu 	Tseng-Chieng Huang ","","","","2000-01-03T00:00:00Z","","1223930"
"","Pectin methyl esterase from orange fruit: characterization and localization by in-situ hybridization","Tove M.I.E. Christensen 	John E. Nielsen 	Jette D. Kreiberg ","","","","1998-01-03T00:00:00Z","","23385490"
"","A Role for MORE AXILLARY GROWTH1 (MAX1) in Evolutionary Diversity in Strigolactone Signaling Upstrea","Richard J. Challis 	Jo Hepworth 	Céline Mouchel ","","","","2013-01-03T00:00:00Z","","41942814"
"","Inference of Transcriptional Networks in Arabidopsis through Conserved Noncoding Sequence Analysis","Jan Van de Velde 	Ken S. Heyndrickx 	Klaas Vandepoele ","","","","2014-01-03T00:00:00Z","","43190451"
"","Do Methyl Eugenol-Fed Males of the Oriental Fruit Fly (Diptera: Tephritidae) Induce Female Re-Mating","Todd E. Shelly 	James Edu ","","","","2008-01-03T00:00:00Z","","25434833"
""," Partial Purification and Properties of an Inducible Uridine 5′-Diphosphate-Glucose:Salicylic Acid G","Nasser Yalpani 	Margot Schulz 	Michael P. Davis ","","","","1992-01-03T00:00:00Z","","4274648"
"","Biosynthesis and Defensive Function of N","Adewale M. Adio 	Clare L. Casteel 	Martin De Vos ","","","","2011-01-03T00:00:00Z","","41434699"
"","Overexpression of Citrus junos mitochondrial citrate synthase gene in Nicotiana benthamiana confers ","Wei Deng 	Keming Luo 	Zhengguo Li ","","","","2009-01-03T00:00:00Z","","23391008"
"","Genetic degeneration of old and young Y chromosomes in the flowering plant Rumex hastatulus","Josh Hough 	Jesse D. Hollister 	Wei Wang ","","","","2014-01-03T00:00:00Z","","23774664"
"","Plant Regeneration through Somatic Embryogenesis and RAPD Analysis of Regenerated Plants in Tylophor","M. Jayanthi 	P. K. Mandal ","","","","2001-01-03T00:00:00Z","","4293516"
"","G-Boxes, Bigfoot Genes, and Environmental Response: Characterization of Intragenomic Conserved Nonco","Michael Freeling 	Lakshmi Rapaka 	Eric Lyons ","","","","2007-01-03T00:00:00Z","","20077032"
"","VIRUSES OF CUCURBITS IN PANAMA","J.A. Herrera-Vásquez 	M.C. Córdoba-Sellés 	M.C. Cebrián ","","","","2013-01-03T00:00:00Z","","23721537"
"","Epigenetic imbalance and the floral developmental abnormality of the in vitro-regenerated oil palm E","Estelle Jaligot 	Sophie Adler 	Émilie Debladis ","","","","2011-01-03T00:00:00Z","","43578672"
"","Arabidopsis Reactome: A Foundation Knowledgebase for Plant Systems Biology","Nicolas Tsesmetzis 	Matthew Couchman 	Janet Higgins ","","","","2008-01-03T00:00:00Z","","25224254"
"","CALADIUM VIRUS X, A NEW POTEXVIRUS FROM CALADIUM BICOLOR (ARACEAE)","E.B. Rivas 	L.M.L. Duarte 	M.A.V. Alexandre ","","","","2005-01-03T00:00:00Z","","41998220"
""," A Family of at Least Seven β-Galactosidase Genes Is Expressed during Tomato Fruit Development ","David L. Smith 	Kenneth C. Gross ","","","","2000-01-03T00:00:00Z","","4279349"
"","Transformation of Sugar Beet Cell Suspension Cultures","Snezana D. Ivic 	Ann C. Smigocki ","","","","2003-01-03T00:00:00Z","","4293670"
"","Random antisense cDNA mutagenesis as an efficient functional genomic approach in higher plants","Ji Hyung Jun 	Cheol Soo Kim 	Dae Shik Cho ","","","","2002-01-03T00:00:00Z","","23386889"
"","ACTINOBACTERIAL ISOLATES FROM TIN TAILINGS AND FOREST SOIL FOR BIOREMEDIATION OF HEAVY METALS","TG Hema 	K Getha 	GYA Tan ","","","","2014-01-03T00:00:00Z","","23617024"
"","Integrated Syntenic and Phylogenomic Analyses Reveal an Ancient Genome Duplication in Monocots","Yuannian Jiao 	Jingping Li 	Haibao Tang ","","","","2014-01-03T00:00:00Z","","43190455"
"","Independent Inventionism and Recent Genetic Evidence on Plant Domestication","Mark A. Blumler ","","","","1992-01-03T00:00:00Z","","4255412"
"","Modulation of Citrate Metabolism Alters Aluminum Tolerance in Yeast and Transgenic Canola Overexpres","Valar M. Anoop 	Urmila Basu 	Mark T. McCammon ","","","","2003-01-03T00:00:00Z","","4281298"
"","Transgenic Central American, West African and Asian Elite Rice Varieties Resulting from Particle Bom","M. VALDEZ 	J. L. CABRERA-PONCE 	D. SUDHAKAR ","","","","1998-01-03T00:00:00Z","","42765866"
"","GENETIC EVIDENCE FOR DIVERSITY OF SPIRALLING WHITEFLY, ALEURODICUS DISPERSUS (HEMIPTERA: ALEYRODIDAE","T. Boopathi 	S. Mohankumar 	P. Karuppuchamy ","","","","2014-01-03T00:00:00Z","","24722610"
"","Induction of glutathione S-transferase genes of Nicotiana benthamiana following infection by Colleto","J. D. Dean 	P. H. Goodwin 	T. Hsiang ","","","","2005-01-03T00:00:00Z","","24031179"
"","Growth Rates, Survivorship, and Sex Ratios of Juniperus virginiana on the New Jersey Piedmont from 1","James A. Quinn 	Scott J. Meiners ","","","","2004-01-03T00:00:00Z","","4126949"
"","When formal and market-based conservation mechanisms disrupt food sovereignty: impacts of community ","J.T. IBARRA 	A. BARREAU 	C. DEL CAMPO ","","","","2011-01-03T00:00:00Z","","24310709"
"","Isolation of a cDNA Clone for the Human Lysosomal Proteinase Cathepsin B","Dunne Fong 	David H. Calhoun 	Wang-Ting Hsieh ","","","","1986-01-03T00:00:00Z","","26944"
"","EVOLUTION OF SEX DETERMINATION SYSTEMS WITH HETEROGAMETIC MALES AND FEMALES IN SILENE","Veronika Slancarova 	Jana Zdanska 	Bohuslav Janousek ","","","","2013-01-03T00:00:00Z","","24032809"
"","Fortified Foods and Phytoremediation. Two Sides of the Same Coin","Mary Lou Guerinot 	David E. Salt ","","","","2001-01-03T00:00:00Z","","4279637"
"","Improving the flavor of fresh fruits: genomics, biochemistry, and biotechnology","Harry J. Klee ","","","","2010-01-03T00:00:00Z","","40661491"
"","A Cytochemical Investigation of a Chloroplast Inclusion","Ira H. Ames 	Joan P. Pivorun ","","","","1974-01-03T00:00:00Z","","2441796"
"","In Vitro Production of Indian citrus ringspot virus (ICRSV) Free Kinnow Plants Employing Phytotherap","Sanjeev Sharma 	Balwinder Singh 	Gita Rani ","","","","2007-01-03T00:00:00Z","","20461680"
"","Differential Screening Indicates a Dramatic Change in mRNA Profiles during Grape Berry Ripening. Clo","Christopher Davies 	Simon P. Robinson ","","","","2000-01-03T00:00:00Z","","4279156"
"","Characterization of seven basic endochitinases isolated from cell cultures of Citrus sinensis (L.)","Richard T. Mayer 	T.G. McCollum 	R.P. Niedz ","","","","1996-01-03T00:00:00Z","","23384784"
"","DNA Free Energy-Based Promoter Prediction and Comparative Analysis of Arabidopsis and Rice Genomes","Czuee Morey 	Sushmita Mookherjee 	Ganesan Rajasekaran ","","","","2011-01-03T00:00:00Z","","41435040"
"","Mobility of P Elements in Drosophilids and Nondrosophilids","David A. O'Brochta 	Alfred M. Handler ","","","","1988-01-03T00:00:00Z","","32297"
"","High-Resolution Melt Analysis to Identify and Map Sequence-Tagged Site Anchor Points onto Linkage Ma","Adam E. Croxford 	Tom Rogers 	Peter D. S. Caligari ","","","","2008-01-03T00:00:00Z","","25150610"
"","Applications and challenges of next-generation sequencing in Brassica species","Lijuan Wei 	Meili Xiao 	Alice Hayward ","","","","2013-01-03T00:00:00Z","","43564135"
"","Two new species of Cladorrhinum","Hugo Madrid 	Josep Cano 	Josepa Gené ","","","","2011-01-03T00:00:00Z","","23055171"
"","The expression of a chromoplast-specific lycopene beta cyclase gene is involved in the high producti","Oussama Ahrazem 	Angela Rubio-Moraga 	Raquel Castillo López ","","","","2010-01-03T00:00:00Z","","24038548"
"","Rickettsia Infection in Natural Leech Populations","Y. Kikuchi 	T. Fukatsu ","","","","2005-01-03T00:00:00Z","","25153175"
"","Selective Trade-offs and Sex-Chromosome Evolution in Silene latifolia","Ivan Scotti 	Lynda F. Delph ","","","","2006-01-03T00:00:00Z","","4095419"
"","Forest Genomics Grows up and Branches Out","Amy M. Brunner 	Stephen P. DiFazio 	Andrew T. Groover ","","","","2007-01-03T00:00:00Z","","4640995"
"","Molecules, Morphology, and Dahlgren's Expanded Order Capparales","James E. Rodman 	Kenneth G. Karol 	Robert A. Price ","","","","1996-01-03T00:00:00Z","","2419660"
"","Male-specific DNA markers provide genetic evidence of an XY chromosome system, a recombination arres","Emira Cherif 	Salwa Zehdi 	Karina Castillo ","","","","2013-01-03T00:00:00Z","","newphytologist"
"","Effect of the combined treatment with gamma irradiation and sodium dichloroisocyanurate on postharve","Je-Yong Jeong 	Min-Chul Yoon 	Kwang-Youll Lee ","","","","2014-01-03T00:00:00Z","","24618864"
"","Ecological Effects of Transgenic Crops and the Escape of Transgenes into Wild Populations","Diana Pilson 	Holly R. Prendeville ","","","","2004-01-03T00:00:00Z","","30034113"
"","Differential Gene Expression in an Actinorhizal Symbiosis: Evidence for a Nodule-Specific Cysteine P","M. P. Goetting-Minesky 	B. C. Mullin ","","","","1994-01-03T00:00:00Z","","2365728"
"","Seven Guideposts for Tropical Rain Forest Education","Peter Rillero ","","","","1999-01-03T00:00:00Z","","4450605"
"","MOLECULAR IDENTIFICATION OF PHYTOPLASMAS FROM VIRESCENT RANUNCULUS PLANTS AND FROM LEAFHOPPERS IN SO","G. Parrella 	S. Paltrinieri 	S. Botti ","","","","2008-01-03T00:00:00Z","","41998549"
"","Three-Dimensional Model of the Potyviral Genome-Linked Protein","Danuta Plochocka 	Marek Welnicki 	Piotr Zielenkiewicz ","","","","1996-01-03T00:00:00Z","","40584"
"","Lacandon Maya Ecosystem Management: Sustainable Design for Subsistence and Environmental Restoration","Stewart A. W. Diemont 	Jay F. Martin ","","","","2009-01-03T00:00:00Z","","27645963"
"","Genetic Fidelity of Organized Meristem-Derived Micropropagated Plants: A Critical Reappraisal","Vijay Rani 	S. N. Raina ","","","","2000-01-03T00:00:00Z","","4293363"
"","Neutral invertases in grapevine and comparative analysis with Arabidopsis, poplar and rice","Alberto Nonis 	Benedetto Ruperti 	Alessandro Pierasco ","","","","2008-01-03T00:00:00Z","","23390174"
"",""Caboclo" Horticulture and Amazonian Dark Earths along the Middle Madeira River, Brazil","James A. Fraser ","","","","2010-01-03T00:00:00Z","","40928154"
"","A germin-like protein of wheat leaf apoplast inhibits serine proteases","Carmen Inés Segarra 	Claudia Anahí Casalongué 	Marcela Lilian Pinedo ","","","","2003-01-03T00:00:00Z","","23697856"
"","VIRUS-RESISTANT TRANSGENIC PLANTS: POTENTIAL IMPACT ON THE FITNESS OF PLANT VIRUSES","D. Gallitelli 	G.P. Accotto ","","","","2001-01-03T00:00:00Z","","41998017"
"","Primary Structure and Functional Expression of a Glutaminyl Cyclase","Thomas Pohl 	Michael Zimmer 	Katrin Mugele ","","","","1991-01-03T00:00:00Z","","2358186"
"","Control of Plant Virus Diseases by Pathogen-Derived Resistance in Transgenic Plants","Karen-Beth G. Scholthof 	Herman B. Scholthof 	Andrew O. Jackson ","","","","1993-01-03T00:00:00Z","","4275139"
"","Technological Advances in Temperate Hardwood Tree Improvement including Breeding and Molecular Marke","Paula M. Pijut 	Keith E. Woeste 	G. Vengadesan ","","","","2007-01-03T00:00:00Z","","29736177"
"","
               ","Rinehart J. Benjamin 	Kunz Thomas H. ","","","","2006-01-03T00:00:00Z","","mammalianspecies"
"","MOLECULAR PHYLOGENY OF BACTROCERA SPECIES (DIPTERA: TEPHRITIDAE: DACINI) INFERRED FROM MITOCHONDRIAL","Bin Zhang 	Ying Hong Liu 	Wan Xuan Wu ","","","","2010-01-03T00:00:00Z","","20787584"
"","OCCURRENCE OF CUCURBIT YELLOW STUNTING DISORDER VIRUS AND CUCUMBER VEIN YELLOWING VIRUS IN TUNISIA","S. Yakoubi 	C. Desbiez 	H. Fakhfakh ","","","","2007-01-03T00:00:00Z","","41998423"
"","The Enzyme-Like Domain of Arabidopsis Nuclear β-Amylases Is Critical for DNA Sequence Recognition an","Sebastian Soyk 	Klára Šimková 	Evelyne Zürcher ","","","","2014-01-03T00:00:00Z","","43190439"
"","Flower colour and cytochromes P450","Yoshikazu Tanaka 	Filippa Brugliera ","","","","2013-01-03T00:00:00Z","","41740135"
"","The Latex of Hevea brasiliensis Contains High Levels of Both Chitinases and Chitinases/Lysozymes","Melinda N. Martin ","","","","1991-01-03T00:00:00Z","","4273409"
"","Molecular characterization and functional analysis of sucrose-cleaving enzymes in carrot (Daucus car","Arnd Sturm ","","","","1996-01-03T00:00:00Z","","23695315"
